,airline_iata,airline_icao,flight_iata,flight_icao,flight_number,dep_iata,dep_icao,dep_terminal,dep_gate,dep_time,dep_time_utc,dep_estimated,dep_estimated_utc,dep_actual,dep_actual_utc,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_time,arr_time_utc,arr_estimated,arr_estimated_utc,cs_airline_iata,cs_flight_number,cs_flight_iata,status,duration,delayed,dep_delayed,arr_delayed,aircraft_icao,arr_time_ts,dep_time_ts,arr_estimated_ts,dep_estimated_ts,dep_actual_ts,arr_actual,arr_actual_utc,arr_actual_ts
2675,3U,CSC,3U6592,CSC6592,6592,YIN,ZWYN,,,2023-10-05 13:25,2023-10-05 05:25,2023-10-05 15:10,2023-10-05 07:10,,,TFU,ZUTF,T2,,,2023-10-05 17:25,2023-10-05 09:25,2023-10-05 18:49,2023-10-05 10:49,,,,scheduled,240.0,105,105.0,84.0,,1696497900.0,1696483500,1696502940.0,1696489800.0,,,,
2676,AA,AAL,AA9168,AAL9168,9168,SEA,KSEA,,S2,2023-10-04 23:22,2023-10-05 06:22,2023-10-05 00:10,2023-10-05 07:10,,,JFK,KJFK,5,28,6,2023-10-05 07:29,2023-10-05 11:29,2023-10-05 08:17,2023-10-05 12:17,B6,264,B6264,scheduled,307.0,48,48.0,48.0,,1696505340.0,1696486920,1696508220.0,1696489800.0,,,,
2677,LY,ELY,LY8727,ELY8727,8727,SEA,KSEA,,S2,2023-10-04 23:22,2023-10-05 06:22,2023-10-05 00:10,2023-10-05 07:10,,,JFK,KJFK,5,28,6,2023-10-05 07:29,2023-10-05 11:29,2023-10-05 08:17,2023-10-05 12:17,B6,264,B6264,scheduled,307.0,48,48.0,48.0,,1696505340.0,1696486920,1696508220.0,1696489800.0,,,,
2678,MF,CXA,MF5283,CXA5283,5283,YIN,ZWYN,,,2023-10-05 13:25,2023-10-05 05:25,2023-10-05 15:10,2023-10-05 07:10,,,TFU,ZUTF,T2,,,2023-10-05 17:25,2023-10-05 09:25,2023-10-05 18:49,2023-10-05 10:49,3U,6592,3U6592,scheduled,240.0,105,105.0,84.0,,1696497900.0,1696483500,1696502940.0,1696489800.0,,,,
2679,B6,JBU,B6264,JBU264,264,SEA,KSEA,,S2,2023-10-04 23:22,2023-10-05 06:22,2023-10-05 00:10,2023-10-05 07:10,,,JFK,KJFK,5,28,6,2023-10-05 07:29,2023-10-05 11:29,2023-10-05 08:17,2023-10-05 12:17,,,,scheduled,307.0,48,48.0,48.0,A321,1696505340.0,1696486920,1696508220.0,1696489800.0,,,,
2680,PK,PIA,PK452,PIA452,452,KDU,OPSD,,,2023-10-05 11:30,2023-10-05 06:30,2023-10-05 12:15,2023-10-05 07:15,,,ISB,OPIS,,,,2023-10-05 12:30,2023-10-05 07:30,2023-10-05 13:15,2023-10-05 08:15,,,,scheduled,60.0,45,45.0,45.0,A320,1696491000.0,1696487400,1696493700.0,1696490100.0,,,,
2681,CX,CPA,CX7800,CPA7800,7800,AKL,NZAA,I,5,2023-10-05 19:30,2023-10-05 06:30,2023-10-05 20:20,2023-10-05 07:20,,,SCL,SCEL,,,L5,2023-10-05 14:20,2023-10-05 17:20,2023-10-05 15:10,2023-10-05 18:10,LA,800,LA800,scheduled,650.0,50,50.0,50.0,,1696526400.0,1696487400,1696529400.0,1696490400.0,,,,
2682,NZ,ANZ,NZ1821,ANZ1821,1821,SYD,YSSY,3,,2023-10-05 17:30,2023-10-05 06:30,2023-10-05 18:20,2023-10-05 07:20,,,MEL,YMML,1,,,2023-10-05 19:05,2023-10-05 08:05,2023-10-05 19:55,2023-10-05 08:55,QF,475,QF475,scheduled,95.0,50,50.0,50.0,,1696493100.0,1696487400,1696496100.0,1696490400.0,,,,
2683,JQ,JST,JQ44,JST44,44,DPS,WADD,I,,2023-10-05 12:45,2023-10-05 04:45,2023-10-05 15:20,2023-10-05 07:20,,,MEL,YMML,2,5,,2023-10-05 21:10,2023-10-05 10:10,2023-10-05 23:45,2023-10-05 12:45,,,,scheduled,325.0,155,155.0,155.0,,1696500600.0,1696481100,1696509900.0,1696490400.0,,,,
2684,CZ,CSN,CZ701,CSN701,701,CAN,ZGGG,2,,2023-10-05 14:35,2023-10-05 06:35,2023-10-05 15:20,2023-10-05 07:20,,,KUL,WMKK,1,,,2023-10-05 18:40,2023-10-05 10:40,2023-10-05 19:25,2023-10-05 11:25,MH,377,MH377,scheduled,245.0,45,45.0,45.0,,1696502400.0,1696487700,1696505100.0,1696490400.0,,,,
2685,QF,QFA,QF3877,QFA3877,3877,AKL,NZAA,I,5,2023-10-05 19:30,2023-10-05 06:30,2023-10-05 20:20,2023-10-05 07:20,,,SCL,SCEL,,,L5,2023-10-05 14:20,2023-10-05 17:20,2023-10-05 15:10,2023-10-05 18:10,LA,800,LA800,scheduled,650.0,50,50.0,50.0,,1696526400.0,1696487400,1696529400.0,1696490400.0,,,,
2686,EK,UAE,EK5403,UAE5403,5403,SYD,YSSY,3,,2023-10-05 17:30,2023-10-05 06:30,2023-10-05 18:20,2023-10-05 07:20,,,MEL,YMML,1,,,2023-10-05 19:05,2023-10-05 08:05,2023-10-05 19:55,2023-10-05 08:55,QF,475,QF475,scheduled,95.0,50,50.0,50.0,,1696493100.0,1696487400,1696496100.0,1696490400.0,,,,
2687,JL,JAL,JL5741,JAL5741,5741,AKL,NZAA,I,5,2023-10-05 19:30,2023-10-05 06:30,2023-10-05 20:20,2023-10-05 07:20,,,SCL,SCEL,,,L5,2023-10-05 14:20,2023-10-05 17:20,2023-10-05 15:10,2023-10-05 18:10,LA,800,LA800,scheduled,650.0,50,50.0,50.0,,1696526400.0,1696487400,1696529400.0,1696490400.0,,,,
2688,EY,ETD,EY6937,ETD6937,6937,SYD,YSSY,2,A42,2023-10-05 17:30,2023-10-05 06:30,2023-10-05 18:20,2023-10-05 07:20,,,MEL,YMML,3,6,,2023-10-05 19:05,2023-10-05 08:05,,,VA,870,VA870,scheduled,95.0,50,50.0,,,1696493100.0,1696487400,,1696490400.0,,,,
2689,MH,MAS,MH9780,MAS9780,9780,AKL,NZAA,I,5,2023-10-05 19:30,2023-10-05 06:30,2023-10-05 20:20,2023-10-05 07:20,,,SCL,SCEL,,,L5,2023-10-05 14:20,2023-10-05 17:20,2023-10-05 15:10,2023-10-05 18:10,LA,800,LA800,scheduled,650.0,50,50.0,50.0,,1696526400.0,1696487400,1696529400.0,1696490400.0,,,,
2690,MH,MAS,MH377,MAS377,377,CAN,ZGGG,2,,2023-10-05 14:35,2023-10-05 06:35,2023-10-05 15:20,2023-10-05 07:20,,,KUL,WMKK,1,,,2023-10-05 18:40,2023-10-05 10:40,2023-10-05 19:25,2023-10-05 11:25,,,,scheduled,245.0,45,45.0,45.0,,1696502400.0,1696487700,1696505100.0,1696490400.0,,,,
2691,VA,VOZ,VA870,VOZ870,870,SYD,YSSY,2,A42,2023-10-05 17:30,2023-10-05 06:30,2023-10-05 18:20,2023-10-05 07:20,,,MEL,YMML,3,6,,2023-10-05 19:05,2023-10-05 08:05,,,,,,scheduled,95.0,50,50.0,,B738,1696493100.0,1696487400,,1696490400.0,,,,
2692,SQ,SIA,SQ6838,SIA6838,6838,SYD,YSSY,2,A42,2023-10-05 17:30,2023-10-05 06:30,2023-10-05 18:20,2023-10-05 07:20,,,MEL,YMML,3,6,,2023-10-05 19:05,2023-10-05 08:05,,,VA,870,VA870,scheduled,95.0,50,50.0,,,1696493100.0,1696487400,,1696490400.0,,,,
2693,5N,AUL,5N505,AUL505,505,LED,ULLI,1,,2023-10-05 09:05,2023-10-05 06:05,2023-10-05 10:20,2023-10-05 07:20,,,KGD,UMKK,A,,,2023-10-05 09:40,2023-10-05 07:40,2023-10-05 11:10,2023-10-05 09:10,,,,scheduled,95.0,75,75.0,90.0,,1696491600.0,1696485900,1696497000.0,1696490400.0,,,,
2694,HA,HAL,HA4162,HAL4162,4162,SYD,YSSY,2,A42,2023-10-05 17:30,2023-10-05 06:30,2023-10-05 18:20,2023-10-05 07:20,,,MEL,YMML,3,6,,2023-10-05 19:05,2023-10-05 08:05,,,VA,870,VA870,scheduled,95.0,50,50.0,,,1696493100.0,1696487400,,1696490400.0,,,,
2695,QF,QFA,QF475,QFA475,475,SYD,YSSY,3,,2023-10-05 17:30,2023-10-05 06:30,2023-10-05 18:20,2023-10-05 07:20,,,MEL,YMML,1,,,2023-10-05 19:05,2023-10-05 08:05,2023-10-05 19:55,2023-10-05 08:55,,,,scheduled,95.0,50,50.0,50.0,B738,1696493100.0,1696487400,1696496100.0,1696490400.0,,,,
2696,KL,KLM,KL3532,KLM3532,3532,DPS,WADD,I,,2023-10-05 12:45,2023-10-05 04:45,2023-10-05 15:20,2023-10-05 07:20,,,MEL,YMML,2,5,,2023-10-05 21:10,2023-10-05 10:10,2023-10-05 23:45,2023-10-05 12:45,JQ,44,JQ44,scheduled,325.0,155,155.0,155.0,,1696500600.0,1696481100,1696509900.0,1696490400.0,,,,
2697,QF,QFA,QF5551,QFA5551,5551,DPS,WADD,I,,2023-10-05 12:45,2023-10-05 04:45,2023-10-05 15:20,2023-10-05 07:20,,,MEL,YMML,2,5,,2023-10-05 21:10,2023-10-05 10:10,2023-10-05 23:45,2023-10-05 12:45,JQ,44,JQ44,scheduled,325.0,155,155.0,155.0,,1696500600.0,1696481100,1696509900.0,1696490400.0,,,,
2698,LA,LAN,LA800,LAN800,800,AKL,NZAA,I,5,2023-10-05 19:30,2023-10-05 06:30,2023-10-05 20:20,2023-10-05 07:20,,,SCL,SCEL,,,L5,2023-10-05 14:20,2023-10-05 17:20,2023-10-05 15:10,2023-10-05 18:10,,,,scheduled,650.0,50,50.0,50.0,B789,1696526400.0,1696487400,1696529400.0,1696490400.0,,,,
2699,QR,QTR,QR4252,QTR4252,4252,SYD,YSSY,2,A42,2023-10-05 17:30,2023-10-05 06:30,2023-10-05 18:20,2023-10-05 07:20,,,MEL,YMML,3,6,,2023-10-05 19:05,2023-10-05 08:05,,,VA,870,VA870,scheduled,95.0,50,50.0,,,1696493100.0,1696487400,,1696490400.0,,,,
2700,SC,CDG,SC1188,CDG1188,1188,SZX,ZGSZ,,,2023-10-05 15:25,2023-10-05 07:25,,,,,TNA,ZSJN,,,,2023-10-05 18:10,2023-10-05 10:10,2023-10-05 18:46,2023-10-05 10:46,,,,scheduled,165.0,36,,36.0,B738,1696500600.0,1696490700,1696502760.0,,,,,
2701,ZH,CSZ,ZH1397,CSZ1397,1397,PEK,ZBAA,3,,2023-10-05 14:00,2023-10-05 06:00,2023-10-05 15:25,2023-10-05 07:25,,,SZX,ZGSZ,T3,,,2023-10-05 17:25,2023-10-05 09:25,2023-10-05 18:18,2023-10-05 10:18,CA,1397,CA1397,scheduled,205.0,53,85.0,53.0,,1696497900.0,1696485600,1696501080.0,1696490700.0,,,,
2702,ZH,CSZ,ZH2520,CSZ2520,2520,SZX,ZGSZ,,,2023-10-05 15:25,2023-10-05 07:25,,,,,TNA,ZSJN,,,,2023-10-05 18:10,2023-10-05 10:10,2023-10-05 18:46,2023-10-05 10:46,SC,1188,SC1188,scheduled,165.0,36,,36.0,,1696500600.0,1696490700,1696502760.0,,,,,
2703,SK,SAS,SK9538,SAS9538,9538,PEK,ZBAA,3,,2023-10-05 14:00,2023-10-05 06:00,2023-10-05 15:25,2023-10-05 07:25,,,SZX,ZGSZ,T3,,,2023-10-05 17:25,2023-10-05 09:25,2023-10-05 18:18,2023-10-05 10:18,CA,1397,CA1397,scheduled,205.0,53,85.0,53.0,,1696497900.0,1696485600,1696501080.0,1696490700.0,,,,
2704,QR,QTR,QR3967,QTR3967,3967,YVR,CYVR,,,2023-10-04 23:28,2023-10-05 06:28,2023-10-05 00:25,2023-10-05 07:25,,,JFK,KJFK,5,26,6,2023-10-05 07:49,2023-10-05 11:49,2023-10-05 08:46,2023-10-05 12:46,B6,604,B6604,scheduled,321.0,57,57.0,57.0,,1696506540.0,1696487280,1696509960.0,1696490700.0,,,,
2705,CA,CCA,CA1397,CCA1397,1397,PEK,ZBAA,3,,2023-10-05 14:00,2023-10-05 06:00,2023-10-05 15:25,2023-10-05 07:25,,,SZX,ZGSZ,T3,,,2023-10-05 17:25,2023-10-05 09:25,2023-10-05 18:18,2023-10-05 10:18,,,,scheduled,205.0,53,85.0,53.0,A321,1696497900.0,1696485600,1696501080.0,1696490700.0,,,,
2706,CA,CCA,CA4620,CCA4620,4620,SZX,ZGSZ,,,2023-10-05 15:25,2023-10-05 07:25,,,,,TNA,ZSJN,,,,2023-10-05 18:10,2023-10-05 10:10,2023-10-05 18:46,2023-10-05 10:46,SC,1188,SC1188,scheduled,165.0,36,,36.0,,1696500600.0,1696490700,1696502760.0,,,,,
2707,B6,JBU,B6604,JBU604,604,YVR,CYVR,,,2023-10-04 23:28,2023-10-05 06:28,2023-10-05 00:25,2023-10-05 07:25,,,JFK,KJFK,5,26,6,2023-10-05 07:49,2023-10-05 11:49,2023-10-05 08:46,2023-10-05 12:46,,,,scheduled,321.0,57,57.0,57.0,A320,1696506540.0,1696487280,1696509960.0,1696490700.0,,,,
2708,U2,EZY,U21182,EZY1182,1182,HAM,EDDH,1,,2023-10-05 08:30,2023-10-05 06:30,2023-10-05 09:30,2023-10-05 07:30,,,BSL,,,,7,2023-10-05 09:55,2023-10-05 07:55,2023-10-05 10:51,2023-10-05 08:51,,,,scheduled,85.0,60,60.0,56.0,,1696492500.0,1696487400,1696495860.0,1696491000.0,,,,
2709,MU,CES,MU5009,CES5009,5009,XIY,ZLXY,3,,2023-10-05 13:35,2023-10-05 05:35,2023-10-05 15:30,2023-10-05 07:30,,,SVO,UUEE,C,,,2023-10-05 17:00,2023-10-05 14:00,2023-10-05 18:12,2023-10-05 15:12,,,,scheduled,505.0,115,115.0,72.0,,1696514400.0,1696484100,1696518720.0,1696491000.0,,,,
2710,7C,JJA,7C2956,JJA2956,2956,DAD,VVDN,,,2023-10-05 13:40,2023-10-05 06:40,2023-10-05 14:30,2023-10-05 07:30,,,PUS,RKPK,I,,3,2023-10-05 20:00,2023-10-05 11:00,2023-10-05 20:50,2023-10-05 11:50,,,,scheduled,260.0,50,50.0,50.0,,1696503600.0,1696488000,1696506600.0,1696491000.0,,,,
2711,QF,QFA,QF743,QFA743,743,SYD,YSSY,3,,2023-10-05 17:25,2023-10-05 06:25,2023-10-05 18:35,2023-10-05 07:35,,,ADL,YPAD,1,25,,2023-10-05 19:00,2023-10-05 08:30,2023-10-05 20:10,2023-10-05 09:40,,,,scheduled,125.0,70,70.0,70.0,B738,1696494600.0,1696487100,1696498800.0,1696491300.0,,,,
2712,QR,QTR,QR4312,QTR4312,4312,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2713,NZ,ANZ,NZ7743,ANZ7743,7743,SYD,YSSY,3,,2023-10-05 17:25,2023-10-05 06:25,2023-10-05 18:35,2023-10-05 07:35,,,ADL,YPAD,1,25,,2023-10-05 19:00,2023-10-05 08:30,2023-10-05 20:10,2023-10-05 09:40,QF,743,QF743,scheduled,125.0,70,70.0,70.0,,1696494600.0,1696487100,1696498800.0,1696491300.0,,,,
2714,SG,SEJ,SG456,SEJ456,456,BLR,VOBL,1,20,2023-10-05 06:00,2023-10-05 00:30,2023-10-05 13:05,2023-10-05 07:35,,,BOM,VABB,1,,A,2023-10-05 07:30,2023-10-05 02:00,2023-10-05 14:35,2023-10-05 09:05,,,,scheduled,90.0,425,425.0,425.0,,1696471200.0,1696465800,1696496700.0,1696491300.0,,,,
2715,CX,CPA,CX6536,CPA6536,6536,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2716,MH,MAS,MH4916,MAS4916,4916,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2717,CX,CPA,CX451,CPA451,451,NRT,RJAA,2,65,2023-10-05 15:40,2023-10-05 06:40,2023-10-05 16:35,2023-10-05 07:35,,,TPE,RCTP,1,B7,,2023-10-05 18:35,2023-10-05 10:35,2023-10-05 19:14,2023-10-05 11:14,,,,scheduled,235.0,39,55.0,39.0,,1696502100.0,1696488000,1696504440.0,1696491300.0,,,,
2718,GA,GIA,GA9563,GIA9563,9563,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2719,BR,EVA,BR3898,EVA3898,3898,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2720,GJ,CDC,GJ3428,CDC3428,3428,XIY,ZLXY,3,,2023-10-05 14:45,2023-10-05 06:45,2023-10-05 15:35,2023-10-05 07:35,,,HGH,ZSHC,3,,B11,2023-10-05 17:05,2023-10-05 09:05,2023-10-05 18:00,2023-10-05 10:00,MF,8290,MF8290,scheduled,140.0,50,50.0,55.0,,1696496700.0,1696488300,1696500000.0,1696491300.0,,,,
2721,NZ,ANZ,NZ1877,ANZ1877,1877,SYD,YSSY,3,,2023-10-05 17:45,2023-10-05 06:45,2023-10-05 18:35,2023-10-05 07:35,,,MEL,YMML,1,,,2023-10-05 19:20,2023-10-05 08:20,2023-10-05 20:10,2023-10-05 09:10,QF,477,QF477,scheduled,95.0,50,50.0,50.0,,1696494000.0,1696488300,1696497000.0,1696491300.0,,,,
2722,EY,ETD,EY7611,ETD7611,7611,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2723,PG,BKP,PG136,BKP136,136,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,,,,scheduled,75.0,46,,46.0,AT76,1696495800.0,1696491300,1696498560.0,,,,,
2724,GA,GIA,GA8852,GIA8852,8852,DXB,OMDB,3,A11,2023-10-05 10:50,2023-10-05 06:50,2023-10-05 11:35,2023-10-05 07:35,,,CGK,WIII,3,,,2023-10-05 22:15,2023-10-05 15:15,2023-10-05 22:54,2023-10-05 15:54,EK,358,EK358,scheduled,505.0,45,45.0,39.0,,1696518900.0,1696488600,1696521240.0,1696491300.0,,,,
2725,QF,QFA,QF477,QFA477,477,SYD,YSSY,3,,2023-10-05 17:45,2023-10-05 06:45,2023-10-05 18:35,2023-10-05 07:35,,,MEL,YMML,1,,,2023-10-05 19:20,2023-10-05 08:20,2023-10-05 20:10,2023-10-05 09:10,,,,scheduled,95.0,50,50.0,50.0,,1696494000.0,1696488300,1696497000.0,1696491300.0,,,,
2726,FJ,FJI,FJ5286,FJI5286,5286,SYD,YSSY,3,,2023-10-05 17:25,2023-10-05 06:25,2023-10-05 18:35,2023-10-05 07:35,,,ADL,YPAD,1,25,,2023-10-05 19:00,2023-10-05 08:30,2023-10-05 20:10,2023-10-05 09:40,QF,743,QF743,scheduled,125.0,70,70.0,70.0,,1696494600.0,1696487100,1696498800.0,1696491300.0,,,,
2727,CI,CAL,CI9724,CAL9724,9724,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2728,NS,HBH,NS8298,HBH8298,8298,XIY,ZLXY,3,,2023-10-05 14:45,2023-10-05 06:45,2023-10-05 15:35,2023-10-05 07:35,,,HGH,ZSHC,3,,B11,2023-10-05 17:05,2023-10-05 09:05,2023-10-05 18:00,2023-10-05 10:00,MF,8290,MF8290,scheduled,140.0,50,50.0,55.0,,1696496700.0,1696488300,1696500000.0,1696491300.0,,,,
2729,TK,THY,TK4418,THY4418,4418,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2730,VN,HVN,VN3772,HVN3772,3772,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2731,TG,THA,TG5987,THA5987,5987,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2732,HX,CRK,HX3862,CRK3862,3862,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2733,MF,CXA,MF8290,CXA8290,8290,XIY,ZLXY,3,,2023-10-05 14:45,2023-10-05 06:45,2023-10-05 15:35,2023-10-05 07:35,,,HGH,ZSHC,3,,B11,2023-10-05 17:05,2023-10-05 09:05,2023-10-05 18:00,2023-10-05 10:00,,,,scheduled,140.0,50,50.0,55.0,B738,1696496700.0,1696488300,1696500000.0,1696491300.0,,,,
2734,BT,BTI,BT5807,BTI5807,5807,DXB,OMDB,3,A11,2023-10-05 10:50,2023-10-05 06:50,2023-10-05 11:35,2023-10-05 07:35,,,CGK,WIII,3,,,2023-10-05 22:15,2023-10-05 15:15,2023-10-05 22:54,2023-10-05 15:54,EK,358,EK358,scheduled,505.0,45,45.0,39.0,,1696518900.0,1696488600,1696521240.0,1696491300.0,,,,
2735,SQ,SIA,SQ5404,SIA5404,5404,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2736,PR,PAL,PR3743,PAL3743,3743,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2737,QF,QFA,QF8434,QFA8434,8434,DXB,OMDB,3,A21,2023-10-05 10:35,2023-10-05 06:35,2023-10-05 11:35,2023-10-05 07:35,,,BNE,YBBN,I,,,2023-10-06 06:25,2023-10-05 20:25,2023-10-06 06:48,2023-10-05 20:48,EK,434,EK434,scheduled,830.0,60,60.0,23.0,,1696537500.0,1696487700,1696538880.0,1696491300.0,,,,
2738,KC,KZR,KC1136,KZR1136,1136,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2739,QF,QFA,QF3497,QFA3497,3497,USM,VTSM,,,2023-10-05 14:35,2023-10-05 07:35,,,,,BKK,VTBS,,,,2023-10-05 15:50,2023-10-05 08:50,2023-10-05 16:36,2023-10-05 09:36,PG,136,PG136,scheduled,75.0,46,,46.0,,1696495800.0,1696491300,1696498560.0,,,,,
2740,EK,UAE,EK434,UAE434,434,DXB,OMDB,3,A21,2023-10-05 10:35,2023-10-05 06:35,2023-10-05 11:35,2023-10-05 07:35,,,BNE,YBBN,I,,,2023-10-06 06:25,2023-10-05 20:25,2023-10-06 06:48,2023-10-05 20:48,,,,scheduled,830.0,60,60.0,23.0,,1696537500.0,1696487700,1696538880.0,1696491300.0,,,,
2741,MU,CES,MU4888,CES4888,4888,XIY,ZLXY,3,,2023-10-05 14:45,2023-10-05 06:45,2023-10-05 15:35,2023-10-05 07:35,,,HGH,ZSHC,3,,B11,2023-10-05 17:05,2023-10-05 09:05,2023-10-05 18:00,2023-10-05 10:00,MF,8290,MF8290,scheduled,140.0,50,50.0,55.0,,1696496700.0,1696488300,1696500000.0,1696491300.0,,,,
2742,JL,JAL,JL7045,JAL7045,7045,NRT,RJAA,2,65,2023-10-05 15:40,2023-10-05 06:40,2023-10-05 16:35,2023-10-05 07:35,,,TPE,RCTP,1,B7,,2023-10-05 18:35,2023-10-05 10:35,2023-10-05 19:14,2023-10-05 11:14,CX,451,CX451,scheduled,235.0,39,55.0,39.0,,1696502100.0,1696488000,1696504440.0,1696491300.0,,,,
2743,EK,UAE,EK358,UAE358,358,DXB,OMDB,3,A11,2023-10-05 10:50,2023-10-05 06:50,2023-10-05 11:35,2023-10-05 07:35,,,CGK,WIII,3,,,2023-10-05 22:15,2023-10-05 15:15,2023-10-05 22:54,2023-10-05 15:54,,,,scheduled,505.0,45,45.0,39.0,,1696518900.0,1696488600,1696521240.0,1696491300.0,,,,
2744,EK,UAE,EK5305,UAE5305,5305,SYD,YSSY,3,,2023-10-05 17:45,2023-10-05 06:45,2023-10-05 18:35,2023-10-05 07:35,,,MEL,YMML,1,,,2023-10-05 19:20,2023-10-05 08:20,2023-10-05 20:10,2023-10-05 09:10,QF,477,QF477,scheduled,95.0,50,50.0,50.0,,1696494000.0,1696488300,1696497000.0,1696491300.0,,,,
2745,3U,CSC,3U2228,CSC2228,2228,XIY,ZLXY,3,,2023-10-05 14:45,2023-10-05 06:45,2023-10-05 15:35,2023-10-05 07:35,,,HGH,ZSHC,3,,B11,2023-10-05 17:05,2023-10-05 09:05,2023-10-05 18:00,2023-10-05 10:00,MF,8290,MF8290,scheduled,140.0,50,50.0,55.0,,1696496700.0,1696488300,1696500000.0,1696491300.0,,,,
2746,EK,UAE,EK5743,UAE5743,5743,SYD,YSSY,3,,2023-10-05 17:25,2023-10-05 06:25,2023-10-05 18:35,2023-10-05 07:35,,,ADL,YPAD,1,25,,2023-10-05 19:00,2023-10-05 08:30,2023-10-05 20:10,2023-10-05 09:40,QF,743,QF743,scheduled,125.0,70,70.0,70.0,,1696494600.0,1696487100,1696498800.0,1696491300.0,,,,
2747,WY,OMA,WY6240,OMA6240,6240,MUC,EDDM,1,,2023-10-05 09:40,2023-10-05 07:40,,,,,DOH,OTHH,,,8,2023-10-05 16:15,2023-10-05 13:15,2023-10-05 17:04,2023-10-05 14:04,QR,60,QR60,scheduled,335.0,49,,49.0,,1696511700.0,1696491600,1696514640.0,,,,,
