,flight_number,airline_iata,dep_time_utc,dep_estimated_utc,arr_time_utc,arr_estimated_utc,dep_country_code,arr_country_code,domestic,international,delayed
2663,6997,AA,2023-10-05 02:25,2023-10-05 03:04,2023-10-05 12:50,2023-10-05 12:54,US,GB,False,True,39
2664,8986,EI,2023-10-05 02:25,2023-10-05 03:04,2023-10-05 12:50,2023-10-05 12:54,US,GB,False,True,39
2665,5526,AY,2023-10-05 02:25,2023-10-05 03:04,2023-10-05 12:50,2023-10-05 12:54,US,GB,False,True,39
2666,7444,IB,2023-10-05 02:25,2023-10-05 03:04,2023-10-05 12:50,2023-10-05 12:54,US,GB,False,True,39
2667,286,BA,2023-10-05 02:25,2023-10-05 03:04,2023-10-05 12:50,2023-10-05 12:54,US,GB,False,True,39
2668,5376,AC,2023-10-05 02:50,2023-10-05 03:52,2023-10-05 13:10,2023-10-05 14:24,US,GB,False,True,62
2669,9100,SN,2023-10-05 02:50,2023-10-05 03:52,2023-10-05 13:10,2023-10-05 14:24,US,GB,False,True,62
2670,7858,OS,2023-10-05 02:50,2023-10-05 03:52,2023-10-05 13:10,2023-10-05 14:24,US,GB,False,True,62
2671,930,UA,2023-10-05 02:50,2023-10-05 03:52,2023-10-05 13:10,2023-10-05 14:24,US,GB,False,True,62
2672,9379,LH,2023-10-05 02:50,2023-10-05 03:52,2023-10-05 13:10,2023-10-05 14:24,US,GB,False,True,62
2673,9854,NZ,2023-10-05 02:50,2023-10-05 03:52,2023-10-05 13:10,2023-10-05 14:24,US,GB,False,True,62
2674,3049,LX,2023-10-05 02:50,2023-10-05 03:52,2023-10-05 13:10,2023-10-05 14:24,US,GB,False,True,62
2675,99,VN,2023-10-05 05:10,2023-10-05 06:59,2023-10-05 21:30,,US,VN,False,True,109
2676,5424,AY,2023-10-05 03:05,2023-10-05 03:52,2023-10-05 13:20,2023-10-05 13:47,US,GB,False,True,47
2677,8978,EI,2023-10-05 03:05,2023-10-05 03:52,2023-10-05 13:20,2023-10-05 13:47,US,GB,False,True,47
2678,7436,IB,2023-10-05 03:05,2023-10-05 03:52,2023-10-05 13:20,2023-10-05 13:47,US,GB,False,True,47
2679,278,BA,2023-10-05 03:05,2023-10-05 03:52,2023-10-05 13:20,2023-10-05 13:47,US,GB,False,True,47
2680,6989,AA,2023-10-05 03:05,2023-10-05 03:52,2023-10-05 13:20,2023-10-05 13:47,US,GB,False,True,47
2681,3479,AS,2023-10-05 01:45,2023-10-05 02:26,2023-10-05 03:26,2023-10-05 04:00,US,US,True,False,41
2682,3479,OO,2023-10-05 01:45,2023-10-05 02:26,2023-10-05 03:26,2023-10-05 04:00,US,US,True,False,41
2683,7369,IB,2023-10-05 05:05,2023-10-05 05:31,2023-10-05 12:00,2023-10-05 12:42,KW,GB,False,True,42
2684,156,BA,2023-10-05 05:05,2023-10-05 05:31,2023-10-05 12:00,2023-10-05 12:42,KW,GB,False,True,42
2685,6598,AA,2023-10-05 05:05,2023-10-05 05:31,2023-10-05 12:00,2023-10-05 12:42,KW,GB,False,True,42
2686,1803,PC,2023-10-05 01:15,2023-10-05 01:51,2023-10-05 02:50,,JO,TR,False,True,36
2687,5014,PC,2023-10-05 01:40,2023-10-05 02:21,2023-10-05 05:15,,DE,TR,False,True,41
2688,4002,TK,2023-10-05 10:45,2023-10-05 11:25,2023-10-05 15:20,2023-10-05 16:00,RU,TR,False,True,40
2689,988,FZ,2023-10-04 21:50,2023-10-05 13:30,2023-10-05 03:35,2023-10-05 19:10,RU,AE,False,True,940
2690,2323,EK,2023-10-04 21:50,2023-10-05 13:30,2023-10-05 03:35,2023-10-05 19:10,RU,AE,False,True,940
2691,179,DP,2023-10-05 10:10,2023-10-05 13:50,2023-10-05 12:30,2023-10-05 17:15,RU,RU,True,False,220
2692,8139,TK,2023-10-05 01:10,2023-10-05 01:51,2023-10-05 05:00,2023-10-05 05:39,CV,PT,False,True,39
2693,1548,F6,2023-10-05 01:10,2023-10-05 01:51,2023-10-05 05:00,2023-10-05 05:39,CV,PT,False,True,39
2694,1548,TP,2023-10-05 01:10,2023-10-05 01:51,2023-10-05 05:00,2023-10-05 05:39,CV,PT,False,True,39
2695,7468,AD,2023-10-05 01:15,2023-10-05 02:33,2023-10-05 08:25,2023-10-05 09:24,BR,PT,False,True,59
2696,8,TP,2023-10-05 01:15,2023-10-05 02:33,2023-10-05 08:25,2023-10-05 09:24,BR,PT,False,True,59
2697,4817,EK,2023-10-05 01:15,2023-10-05 02:33,2023-10-05 08:25,2023-10-05 09:24,BR,PT,False,True,59
2698,5435,JD,2023-10-05 01:55,2023-10-05 02:36,2023-10-05 10:10,2023-10-05 10:35,BR,PT,False,True,41
2699,4831,EK,2023-10-05 01:55,2023-10-05 02:36,2023-10-05 10:10,2023-10-05 10:35,BR,PT,False,True,41
2700,7260,AD,2023-10-05 01:55,2023-10-05 02:36,2023-10-05 10:10,2023-10-05 10:35,BR,PT,False,True,41
2701,22,TP,2023-10-05 01:55,2023-10-05 02:36,2023-10-05 10:10,2023-10-05 10:35,BR,PT,False,True,41
2702,8735,KL,2023-10-05 00:55,2023-10-05 01:52,2023-10-05 02:40,2023-10-05 03:36,CN,CN,True,False,57
2703,4037,QF,2023-10-05 00:55,2023-10-05 01:52,2023-10-05 02:40,2023-10-05 03:36,CN,CN,True,False,57
2704,5505,MU,2023-10-05 00:55,2023-10-05 01:52,2023-10-05 02:40,2023-10-05 03:36,CN,CN,True,False,57
2705,1047,EY,2023-10-05 00:55,2023-10-05 01:52,2023-10-05 02:40,2023-10-05 03:36,CN,CN,True,False,57
2706,3423,MF,2023-10-05 00:55,2023-10-05 01:52,2023-10-05 02:40,2023-10-05 03:36,CN,CN,True,False,57
2707,8528,MF,2023-10-05 02:40,2023-10-05 03:35,2023-10-05 04:20,2023-10-05 04:53,CN,CN,True,False,55
2708,3503,HO,2023-10-05 03:30,,2023-10-05 06:05,2023-10-05 09:35,CN,HK,False,True,210
2709,507,MU,2023-10-05 03:30,,2023-10-05 06:05,2023-10-05 09:35,CN,HK,False,True,210
2710,3007,FM,2023-10-05 03:30,,2023-10-05 06:05,2023-10-05 09:35,CN,HK,False,True,210
2711,8535,MU,2023-10-05 01:00,2023-10-05 04:00,2023-10-05 06:50,,CN,MY,False,True,180
2712,885,FM,2023-10-05 01:00,2023-10-05 04:00,2023-10-05 06:50,,CN,MY,False,True,180
2713,9568,JL,2023-10-05 02:30,2023-10-05 03:07,2023-10-05 05:30,2023-10-05 05:35,CN,JP,False,True,37
2714,521,MU,2023-10-05 02:30,2023-10-05 03:07,2023-10-05 05:30,2023-10-05 05:35,CN,JP,False,True,37
2715,896,KL,2023-10-05 03:15,2023-10-05 03:55,2023-10-05 16:55,2023-10-05 17:30,CN,NL,False,True,40
2716,8448,AF,2023-10-05 03:15,2023-10-05 03:55,2023-10-05 16:55,2023-10-05 17:30,CN,NL,False,True,40
2717,2048,CZ,2023-10-05 03:05,2023-10-05 03:40,2023-10-05 05:10,2023-10-05 05:02,CN,CN,True,False,35
2718,7722,HU,2023-10-05 03:35,2023-10-05 04:15,2023-10-05 06:15,2023-10-05 06:55,CN,CN,True,False,40
2719,8792,MF,2023-10-05 02:40,2023-10-05 03:35,2023-10-05 05:00,2023-10-05 05:27,CN,CN,True,False,55
2720,8240,NS,2023-10-05 03:05,2023-10-05 04:35,2023-10-05 04:30,2023-10-05 05:52,CN,CN,True,False,82
2721,8236,MF,2023-10-05 03:05,2023-10-05 04:35,2023-10-05 04:30,2023-10-05 05:52,CN,CN,True,False,82
2722,4828,MU,2023-10-05 03:05,2023-10-05 04:35,2023-10-05 04:30,2023-10-05 05:52,CN,CN,True,False,82
2723,3378,GJ,2023-10-05 03:05,2023-10-05 04:35,2023-10-05 04:30,2023-10-05 05:52,CN,CN,True,False,82
2724,2178,3U,2023-10-05 03:05,2023-10-05 04:35,2023-10-05 04:30,2023-10-05 05:52,CN,CN,True,False,82
2725,2577,ZH,2023-10-05 07:05,2023-10-05 08:30,2023-10-05 09:55,2023-10-05 10:57,CN,CN,True,False,62
2726,4713,CA,2023-10-05 07:05,2023-10-05 08:30,2023-10-05 09:55,2023-10-05 10:57,CN,CN,True,False,62
2727,2205,SC,2023-10-05 07:05,2023-10-05 08:30,2023-10-05 09:55,2023-10-05 10:57,CN,CN,True,False,62
2728,1397,ZH,2023-10-05 06:00,2023-10-05 07:25,2023-10-05 09:25,2023-10-05 10:18,CN,CN,True,False,53
2729,9538,SK,2023-10-05 06:00,2023-10-05 07:25,2023-10-05 09:25,2023-10-05 10:18,CN,CN,True,False,53
2730,1397,CA,2023-10-05 06:00,2023-10-05 07:25,2023-10-05 09:25,2023-10-05 10:18,CN,CN,True,False,53
2731,1718,ZH,2023-10-05 06:30,2023-10-05 07:05,2023-10-05 09:00,2023-10-05 09:35,CN,CN,True,False,35
2732,8301,LY,2023-10-05 06:30,2023-10-05 07:05,2023-10-05 09:00,2023-10-05 09:35,CN,CN,True,False,35
2733,7548,UA,2023-10-05 06:30,2023-10-05 07:05,2023-10-05 09:00,2023-10-05 09:35,CN,CN,True,False,35
2734,1718,CA,2023-10-05 06:30,2023-10-05 07:05,2023-10-05 09:00,2023-10-05 09:35,CN,CN,True,False,35
2735,1491,ZH,2023-10-04 23:40,2023-10-05 04:41,2023-10-05 02:50,2023-10-05 07:30,CN,CN,True,False,280
2736,1491,CA,2023-10-04 23:40,2023-10-05 04:41,2023-10-05 02:50,2023-10-05 07:30,CN,CN,True,False,280
2737,372,IT,2023-10-05 01:15,2023-10-05 01:52,2023-10-05 02:55,,MO,TW,False,True,37
2738,207,DL,2023-10-05 09:00,2023-10-05 09:45,2023-10-05 19:40,2023-10-05 20:25,IT,US,False,True,45
2739,6110,KL,2023-10-05 09:00,2023-10-05 09:45,2023-10-05 19:40,2023-10-05 20:25,IT,US,False,True,45
2740,8617,AF,2023-10-05 09:00,2023-10-05 09:45,2023-10-05 19:40,2023-10-05 20:25,IT,US,False,True,45
2741,7606,AZ,2023-10-05 09:00,2023-10-05 09:45,2023-10-05 19:40,2023-10-05 20:25,IT,US,False,True,45
2742,8303,W6,2023-10-05 05:10,2023-10-05 10:05,2023-10-05 07:05,2023-10-05 12:00,IT,CZ,False,True,295
2743,8303,W4,2023-10-05 05:10,2023-10-05 10:05,2023-10-05 07:05,2023-10-05 12:00,IT,CZ,False,True,295
2744,434,DP,2023-10-05 01:10,2023-10-05 01:54,2023-10-05 03:25,2023-10-05 04:21,RU,RU,True,False,56
2745,6028,A4,2023-10-05 01:15,2023-10-05 02:10,2023-10-05 04:35,,RU,RU,True,False,55
2746,188,DP,2023-10-04 17:20,2023-10-05 05:00,2023-10-04 20:10,2023-10-05 07:49,RU,RU,True,False,699
2747,505,DP,2023-10-05 09:50,,2023-10-05 13:20,2023-10-05 13:55,RU,RU,True,False,35
2748,168,DP,2023-10-05 07:40,2023-10-05 09:05,2023-10-05 10:05,2023-10-05 12:04,RU,RU,True,False,119
2749,180,DP,2023-10-05 13:00,2023-10-05 17:45,2023-10-05 15:25,2023-10-05 20:45,RU,RU,True,False,285
2750,2865,U6,2023-10-05 01:40,2023-10-05 02:30,2023-10-05 04:55,2023-10-05 05:29,RU,TJ,False,True,50
2751,112,DP,2023-10-05 12:10,2023-10-05 14:05,2023-10-05 14:30,2023-10-05 17:35,RU,RU,True,False,115
2752,194,U6,2023-10-05 06:45,2023-10-05 07:55,2023-10-05 10:20,2023-10-05 11:45,RU,RU,True,False,70
2753,546,5N,2023-10-05 09:45,2023-10-05 11:50,2023-10-05 12:50,2023-10-05 16:05,RU,RU,True,False,125
2754,353,DP,2023-10-05 06:20,2023-10-05 09:25,2023-10-05 09:00,2023-10-05 12:31,RU,RU,True,False,185
2755,329,DP,2023-10-05 09:45,2023-10-05 10:50,2023-10-05 11:45,2023-10-05 13:50,RU,RU,True,False,65
2756,323,DP,2023-10-05 09:40,2023-10-05 12:55,2023-10-05 12:50,2023-10-05 16:20,RU,RU,True,False,195
2757,476,DP,2023-10-05 12:20,2023-10-05 19:40,2023-10-05 14:05,2023-10-05 21:20,RU,RU,True,False,440
2758,516,WN,2023-10-05 03:20,2023-10-05 03:57,2023-10-05 04:40,2023-10-05 05:15,US,US,True,False,37
2759,338,IX,2023-10-04 22:50,2023-10-05 01:54,2023-10-05 02:20,2023-10-05 05:29,OM,IN,False,True,184
2760,818,IX,2023-10-05 09:25,2023-10-05 12:15,2023-10-05 12:40,,OM,IN,False,True,170
2761,336,IX,2023-10-05 08:50,2023-10-05 09:45,2023-10-05 12:30,,AE,IN,False,True,55
2762,342,IX,2023-10-05 09:20,2023-10-05 10:05,2023-10-05 13:10,,OM,IN,False,True,45
2763,36,SG,2023-10-05 06:45,2023-10-05 10:55,2023-10-05 12:35,2023-10-05 16:45,SA,IN,False,True,250
2764,5311,AE,2023-10-05 06:10,,2023-10-05 07:45,2023-10-05 08:45,TW,HK,False,True,60
2765,931,CI,2023-10-05 06:10,,2023-10-05 07:45,2023-10-05 08:45,TW,HK,False,True,60
2766,431,CX,2023-10-05 03:25,2023-10-05 11:00,2023-10-05 05:00,2023-10-05 12:27,TW,HK,False,True,455
2767,892,5J,2023-10-05 00:40,2023-10-05 02:10,2023-10-05 02:00,2023-10-05 03:12,PH,PH,True,False,72
2768,454,5J,2023-10-05 02:05,2023-10-05 02:38,2023-10-05 03:25,2023-10-05 04:08,PH,PH,True,False,43
2769,2146,2P,2023-10-05 10:50,2023-10-05 12:00,2023-10-05 12:10,2023-10-05 13:20,PH,PH,True,False,70
2770,8946,CI,2023-10-05 10:50,2023-10-05 12:00,2023-10-05 12:10,2023-10-05 13:20,PH,PH,True,False,70
2771,2146,PR,2023-10-05 10:50,2023-10-05 12:00,2023-10-05 12:10,2023-10-05 13:20,PH,PH,True,False,70
2772,2080,PR,2023-10-05 03:05,2023-10-05 04:10,2023-10-05 04:40,2023-10-05 05:45,PH,PH,True,False,65
2773,2080,2P,2023-10-05 03:05,2023-10-05 04:10,2023-10-05 04:40,2023-10-05 05:45,PH,PH,True,False,65
2774,2672,2P,2023-10-05 04:00,2023-10-05 04:45,2023-10-05 05:20,2023-10-05 06:05,PH,PH,True,False,45
2775,2672,PR,2023-10-05 04:00,2023-10-05 04:45,2023-10-05 05:20,2023-10-05 06:05,PH,PH,True,False,45
2776,454,PR,2023-10-05 03:35,2023-10-05 06:30,2023-10-05 05:50,2023-10-05 08:30,PH,PH,True,False,160
2777,2972,PR,2023-10-05 06:10,2023-10-05 08:45,2023-10-05 08:10,2023-10-05 10:45,PH,PH,True,False,155
2778,2972,2P,2023-10-05 06:10,2023-10-05 08:45,2023-10-05 08:10,2023-10-05 10:45,PH,PH,True,False,155
2779,2974,2P,2023-10-05 08:15,2023-10-05 09:00,2023-10-05 10:10,2023-10-05 10:55,PH,PH,True,False,45
2780,2974,PR,2023-10-05 08:15,2023-10-05 09:00,2023-10-05 10:10,2023-10-05 10:55,PH,PH,True,False,45
2781,2895,KN,2023-10-05 01:10,2023-10-05 01:58,2023-10-05 03:25,2023-10-05 04:31,CN,CN,True,False,48
2782,2489,,2023-10-05 00:55,2023-10-05 01:58,2023-10-05 02:35,2023-10-05 03:40,AU,AU,True,False,63
2783,2489,QF,2023-10-05 00:55,2023-10-05 01:58,2023-10-05 02:35,2023-10-05 03:40,AU,AU,True,False,63
2784,2479,QF,2023-10-04 23:00,2023-10-05 03:05,2023-10-05 00:25,2023-10-05 04:28,AU,AU,True,False,245
2785,2479,,2023-10-04 23:00,2023-10-05 03:05,2023-10-05 00:25,2023-10-05 04:28,AU,AU,True,False,245
2786,7006,JZ,2023-10-05 02:15,,2023-10-05 03:55,2023-10-05 05:49,PE,PE,True,False,114
2787,7798,AA,2023-10-05 02:15,,2023-10-05 03:55,2023-10-05 05:49,PE,PE,True,False,114
2788,7006,JA,2023-10-05 02:15,,2023-10-05 03:55,2023-10-05 05:49,PE,PE,True,False,114
2789,2048,LP,2023-10-05 03:00,2023-10-05 04:50,2023-10-05 04:25,2023-10-05 06:15,PE,PE,True,False,110
2790,6097,DL,2023-10-05 03:00,2023-10-05 04:50,2023-10-05 04:25,2023-10-05 06:15,PE,PE,True,False,110
2791,2048,LA,2023-10-05 03:00,2023-10-05 04:50,2023-10-05 04:25,2023-10-05 06:15,PE,PE,True,False,110
2792,8264,SG,2023-10-05 04:40,2023-10-05 06:05,2023-10-05 06:45,2023-10-05 08:10,IN,IN,True,False,85
2793,607,SG,2023-10-05 06:00,2023-10-05 11:00,2023-10-05 08:05,2023-10-05 13:05,IN,IN,True,False,300
2794,6306,6E,2023-10-05 04:25,,2023-10-05 06:40,2023-10-05 07:20,IN,IN,True,False,40
2795,57,SG,2023-10-05 03:45,2023-10-05 05:45,2023-10-05 07:25,2023-10-05 09:25,IN,AE,False,True,120
2796,345,IX,2023-10-05 03:00,2023-10-05 06:10,2023-10-05 07:05,,IN,AE,False,True,190
2797,35,SG,2023-10-04 23:55,2023-10-05 04:15,2023-10-05 05:35,2023-10-05 09:55,IN,SA,False,True,260
2798,335,IX,2023-10-05 03:40,2023-10-05 04:35,2023-10-05 07:50,,IN,AE,False,True,55
2799,341,IX,2023-10-05 04:05,2023-10-05 05:05,2023-10-05 08:05,,IN,OM,False,True,60
2800,643,IU,2023-10-05 06:00,2023-10-05 06:40,2023-10-05 07:35,2023-10-05 08:15,ID,ID,True,False,40
2801,1637,,2023-10-05 00:30,2023-10-05 02:38,2023-10-05 02:40,2023-10-05 04:30,AU,AU,True,False,128
2802,1637,QF,2023-10-05 00:30,2023-10-05 02:38,2023-10-05 02:40,2023-10-05 04:30,AU,AU,True,False,128
2803,7275,NZ,2023-10-05 00:30,2023-10-05 02:38,2023-10-05 02:40,2023-10-05 04:30,AU,AU,True,False,128
2804,7240,NZ,2023-10-05 08:00,2023-10-05 17:00,2023-10-05 10:10,,AU,AU,True,False,540
2805,1645,,2023-10-05 08:00,2023-10-05 17:00,2023-10-05 10:10,,AU,AU,True,False,540
2806,1645,QF,2023-10-05 08:00,2023-10-05 17:00,2023-10-05 10:10,,AU,AU,True,False,540
2807,388,U6,2023-10-05 00:35,2023-10-05 02:00,2023-10-05 04:00,2023-10-05 05:36,RU,RU,True,False,85
2808,2970,U6,2023-10-05 00:20,2023-10-05 02:15,2023-10-05 05:10,2023-10-05 06:48,TJ,RU,False,True,115
2809,652,U6,2023-10-05 00:30,2023-10-05 02:35,2023-10-05 05:00,2023-10-05 07:07,RU,RU,True,False,127
2810,3018,S7,2023-10-05 01:35,2023-10-05 02:40,2023-10-05 07:55,2023-10-05 08:59,RU,RU,True,False,64
2811,1443,SU,2023-10-05 01:50,2023-10-05 03:09,2023-10-05 08:00,2023-10-05 08:47,RU,RU,True,False,47
2812,350,U6,2023-10-05 02:50,2023-10-05 02:44,2023-10-05 11:00,2023-10-05 12:39,RU,RU,True,False,99
2813,2594,S7,2023-10-05 00:40,2023-10-05 02:48,2023-10-05 05:45,2023-10-05 07:52,RU,RU,True,False,127
2814,2630,S7,2023-10-05 03:10,,2023-10-05 07:55,2023-10-05 12:10,RU,RU,True,False,255
2815,8974,U6,2023-10-05 02:30,2023-10-05 06:15,2023-10-05 06:55,2023-10-05 10:29,TJ,RU,False,True,225
2816,14,GF,2023-10-05 06:00,2023-10-05 06:55,2023-10-05 12:25,2023-10-05 13:20,BH,RU,False,True,55
2817,5592,BA,2023-10-04 15:34,2023-10-05 02:00,2023-10-04 16:55,2023-10-05 03:14,US,US,True,False,619
2818,1684,AA,2023-10-04 15:34,2023-10-05 02:00,2023-10-04 16:55,2023-10-05 03:14,US,US,True,False,619
2819,4994,IB,2023-10-04 15:34,2023-10-05 02:00,2023-10-04 16:55,2023-10-05 03:14,US,US,True,False,619
2820,441,AA,2023-10-05 12:00,2023-10-05 18:21,2023-10-05 15:57,2023-10-05 22:18,BB,US,False,True,381
2821,34,UX,2023-10-05 01:20,2023-10-05 02:00,2023-10-05 09:25,2023-10-05 10:02,DO,ES,False,True,40
2822,52,UX,2023-10-05 01:45,2023-10-05 03:30,2023-10-05 10:40,2023-10-05 11:45,CU,ES,False,True,105
2823,9383,TK,2023-10-05 01:45,2023-10-05 03:30,2023-10-05 10:40,2023-10-05 11:45,CU,ES,False,True,105
2824,5348,HA,2023-10-05 01:25,2023-10-05 02:01,2023-10-05 02:50,2023-10-05 03:21,JP,JP,True,False,31
2825,664,JL,2023-10-05 01:25,2023-10-05 02:01,2023-10-05 02:50,2023-10-05 03:21,JP,JP,True,False,31
2826,3119,PR,2023-10-05 02:15,2023-10-05 02:53,2023-10-05 03:55,2023-10-05 04:34,JP,JP,True,False,39
2827,664,NH,2023-10-05 02:15,2023-10-05 02:53,2023-10-05 03:55,2023-10-05 04:34,JP,JP,True,False,39
2828,646,NH,2023-10-05 03:20,2023-10-05 04:00,2023-10-05 05:00,2023-10-05 05:40,JP,JP,True,False,40
2829,7,JA,2023-10-05 02:19,2023-10-05 02:57,2023-10-05 04:23,2023-10-05 05:00,CL,CL,True,False,38
2830,7800,AA,2023-10-05 02:19,2023-10-05 02:57,2023-10-05 04:23,2023-10-05 05:00,CL,CL,True,False,38
2831,237,JA,2023-10-05 01:34,2023-10-05 02:22,2023-10-05 04:09,,CL,CL,True,False,48
2832,167,LA,2023-10-05 03:04,2023-10-05 03:45,2023-10-05 05:19,2023-10-05 06:00,CL,CL,True,False,41
2833,3880,QF,2023-10-05 00:37,2023-10-05 03:50,2023-10-05 02:29,2023-10-05 05:42,CL,CL,True,False,193
2834,363,LA,2023-10-05 00:37,2023-10-05 03:50,2023-10-05 02:29,2023-10-05 05:42,CL,CL,True,False,193
2835,1831,NH,2023-10-05 01:25,2023-10-05 02:01,2023-10-05 02:30,2023-10-05 03:09,JP,JP,True,False,39
2836,1831,EH,2023-10-05 01:25,2023-10-05 02:01,2023-10-05 02:30,2023-10-05 03:09,JP,JP,True,False,39
2837,4986,AD,2023-10-05 00:55,2023-10-05 02:01,2023-10-05 03:10,,BR,BR,True,False,66
2838,4035,VB,2023-10-04 23:10,2023-10-05 02:31,2023-10-05 00:50,2023-10-05 04:03,MX,MX,True,False,76
2839,4069,VB,2023-10-05 04:50,2023-10-05 06:07,2023-10-05 06:20,2023-10-05 07:40,MX,MX,True,False,80
2840,4209,VB,2023-10-05 04:30,2023-10-05 06:20,2023-10-05 05:55,2023-10-05 07:47,MX,MX,True,False,110
2841,7624,IB,2023-10-05 00:45,2023-10-05 02:08,2023-10-05 09:50,2023-10-05 11:00,JM,GB,False,True,83
2842,5860,QR,2023-10-05 00:45,2023-10-05 02:08,2023-10-05 09:50,2023-10-05 11:00,JM,GB,False,True,83
2843,2262,BA,2023-10-05 00:45,2023-10-05 02:08,2023-10-05 09:50,2023-10-05 11:00,JM,GB,False,True,83
2844,8476,U2,2023-10-05 05:00,2023-10-05 09:30,2023-10-05 06:35,2023-10-05 10:59,FR,GB,False,True,264
2845,1181,U2,2023-10-05 04:30,2023-10-05 05:30,2023-10-05 06:00,2023-10-05 06:55,FR,DE,False,True,55
2846,2617,BA,2023-10-05 10:35,2023-10-05 11:22,2023-10-05 13:20,2023-10-05 13:57,IT,GB,False,True,37
2847,2617,A0,2023-10-05 10:35,2023-10-05 11:22,2023-10-05 13:20,2023-10-05 13:57,IT,GB,False,True,37
2848,2065,QX,2023-10-05 01:35,2023-10-05 02:24,2023-10-05 03:08,2023-10-05 04:03,US,US,True,False,55
2849,2065,AS,2023-10-05 01:35,2023-10-05 02:24,2023-10-05 03:08,2023-10-05 04:03,US,US,True,False,55
2850,1594,WN,2023-10-05 02:35,2023-10-05 03:49,2023-10-05 04:00,2023-10-05 05:12,US,US,True,False,72
2851,2041,XR,2023-10-05 01:30,2023-10-05 02:10,2023-10-05 04:45,,DE,GR,False,True,40
2852,9670,EW,2023-10-05 10:05,2023-10-05 11:30,2023-10-05 13:25,2023-10-05 14:36,DE,GR,False,True,71
2853,233,JH,2023-10-05 01:20,2023-10-05 02:10,2023-10-05 02:25,2023-10-05 03:13,JP,JP,True,False,50
2854,701,CZ,2023-10-05 06:35,2023-10-05 07:20,2023-10-05 10:40,2023-10-05 11:25,CN,MY,False,True,45
2855,377,MH,2023-10-05 06:35,2023-10-05 07:20,2023-10-05 10:40,2023-10-05 11:25,CN,MY,False,True,45
2856,7442,EK,2023-10-05 00:15,2023-10-05 02:26,2023-10-05 02:40,2023-10-05 04:47,CN,CN,True,False,131
2857,3401,CZ,2023-10-05 00:15,2023-10-05 02:26,2023-10-05 02:40,2023-10-05 04:47,CN,CN,True,False,131
2858,221,SU,2023-10-05 03:10,2023-10-05 03:42,2023-10-05 13:25,2023-10-05 12:47,CN,RU,False,True,32
2859,2367,KL,2023-10-05 01:35,2023-10-05 02:13,2023-10-05 12:20,2023-10-05 12:15,CR,FR,False,True,38
2860,431,AF,2023-10-05 01:35,2023-10-05 02:13,2023-10-05 12:20,2023-10-05 12:15,CR,FR,False,True,38
2861,4648,U2,2023-10-05 07:25,2023-10-05 09:34,2023-10-05 09:30,2023-10-05 11:29,DK,FR,False,True,119
2862,4552,U2,2023-10-05 13:05,2023-10-05 14:25,2023-10-05 14:55,2023-10-05 16:05,IT,FR,False,True,80
2863,3713,A3,2023-10-05 03:00,2023-10-05 03:15,2023-10-05 04:55,2023-10-05 06:00,IT,GR,False,True,65
2864,1494,V7,2023-10-05 03:00,2023-10-05 03:15,2023-10-05 04:55,2023-10-05 06:00,IT,GR,False,True,65
2865,1592,V7,2023-10-05 08:05,2023-10-05 09:10,2023-10-05 09:30,2023-10-05 10:27,IT,FR,False,True,65
2866,2003,WN,2023-10-05 00:46,2023-10-05 02:25,2023-10-05 01:45,2023-10-05 05:11,US,US,True,False,99
2867,2209,WN,2023-10-05 01:46,2023-10-05 03:15,2023-10-05 02:20,2023-10-05 04:15,US,US,True,False,89
2868,1973,WN,2023-10-05 01:01,2023-10-05 04:01,2023-10-05 02:15,2023-10-05 04:59,US,US,True,False,180
2869,893,9I,2023-10-05 01:40,2023-10-05 02:15,2023-10-05 03:35,,IN,IN,True,False,35
2870,535,QR,2023-10-04 23:05,2023-10-05 02:23,2023-10-05 02:30,2023-10-05 05:39,IN,QA,False,True,198
2871,649,QR,2023-10-05 03:15,,2023-10-05 08:15,2023-10-05 09:11,NP,QA,False,True,56
2872,6365,TG,2023-10-05 04:25,2023-10-05 05:10,2023-10-05 08:05,,JP,TW,False,True,45
2873,183,BR,2023-10-05 04:25,2023-10-05 05:10,2023-10-05 08:05,,JP,TW,False,True,45
2874,4945,NZ,2023-10-05 04:25,2023-10-05 05:10,2023-10-05 08:05,,JP,TW,False,True,45
2875,5849,NH,2023-10-05 04:25,2023-10-05 05:10,2023-10-05 08:05,,JP,TW,False,True,45
2876,451,CX,2023-10-05 06:40,2023-10-05 07:35,2023-10-05 10:35,2023-10-05 11:14,JP,TW,False,True,39
2877,7045,JL,2023-10-05 06:40,2023-10-05 07:35,2023-10-05 10:35,2023-10-05 11:14,JP,TW,False,True,39
2878,473,SG,2023-10-05 05:50,2023-10-05 09:20,2023-10-05 08:10,2023-10-05 11:40,IN,IN,True,False,210
2879,1602,6E,2023-10-05 10:05,2023-10-05 12:45,2023-10-05 16:20,2023-10-05 19:00,ID,IN,False,True,160
2880,490,QG,2023-10-04 09:55,2023-10-05 02:29,2023-10-04 11:40,,ID,ID,True,False,994
2881,6824,ID,2023-10-05 02:15,2023-10-05 02:50,2023-10-05 03:55,2023-10-05 04:30,ID,ID,True,False,35
2882,786,IU,2023-10-05 06:30,2023-10-05 08:15,2023-10-05 08:05,2023-10-05 09:50,ID,ID,True,False,105
2883,772,IU,2023-10-05 11:10,2023-10-05 12:55,2023-10-05 12:45,2023-10-05 14:35,ID,ID,True,False,110
